Date,market,metal,currency,type,summary,price
29/08/17,Perth Mint Spot,Plat,USD,Bid,High,990.3
30/08/17,Perth Mint Spot,Plat,USD,Bid,High,989.0
31/08/17,Perth Mint Spot,Plat,USD,Bid,High,982.6
01/09/17,Perth Mint Spot,Plat,USD,Bid,High,988.0
04/09/17,Perth Mint Spot,Plat,USD,Bid,High,1004.1
05/09/17,Perth Mint Spot,Plat,USD,Bid,High,1000.7
06/09/17,Perth Mint Spot,Plat,USD,Bid,High,1002.2
07/09/17,Perth Mint Spot,Plat,USD,Bid,High,997.3
08/09/17,Perth Mint Spot,Plat,USD,Bid,High,1011.4
11/09/17,Perth Mint Spot,Plat,USD,Bid,High,994.75
12/09/17,Perth Mint Spot,Plat,USD,Bid,High,982.3
13/09/17,Perth Mint Spot,Plat,USD,Bid,High,977.5
14/09/17,Perth Mint Spot,Plat,USD,Bid,High,973.4
15/09/17,Perth Mint Spot,Plat,USD,Bid,High,977.2
18/09/17,Perth Mint Spot,Plat,USD,Bid,High,960.8
19/09/17,Perth Mint Spot,Plat,USD,Bid,High,953.2
20/09/17,Perth Mint Spot,Plat,USD,Bid,High,946.15
21/09/17,Perth Mint Spot,Plat,USD,Bid,High,934.0
22/09/17,Perth Mint Spot,Plat,USD,Bid,High,934.2
25/09/17,Perth Mint Spot,Plat,USD,Bid,High,924.3
26/09/17,Perth Mint Spot,Plat,USD,Bid,High,935.0
27/09/17,Perth Mint Spot,Plat,USD,Bid,High,919.9
28/09/17,Perth Mint Spot,Plat,USD,Bid,High,913.2
29/09/17,Perth Mint Spot,Plat,USD,Bid,High,915.2
02/10/17,Perth Mint Spot,Plat,USD,Bid,High,903.8
03/10/17,Perth Mint Spot,Plat,USD,Bid,High,905.3
04/10/17,Perth Mint Spot,Plat,USD,Bid,High,908.7
05/10/17,Perth Mint Spot,Plat,USD,Bid,High,908.6
06/10/17,Perth Mint Spot,Plat,USD,Bid,High,909.1
09/10/17,Perth Mint Spot,Plat,USD,Bid,High,912.3
10/10/17,Perth Mint Spot,Plat,USD,Bid,High,916.0
11/10/17,Perth Mint Spot,Plat,USD,Bid,High,925.0
12/10/17,Perth Mint Spot,Plat,USD,Bid,High,928.4
13/10/17,Perth Mint Spot,Plat,USD,Bid,High,929.9
16/10/17,Perth Mint Spot,Plat,USD,Bid,High,936.6
17/10/17,Perth Mint Spot,Plat,USD,Bid,High,924.1
18/10/17,Perth Mint Spot,Plat,USD,Bid,High,925.9
19/10/17,Perth Mint Spot,Plat,USD,Bid,High,915.7
20/10/17,Perth Mint Spot,Plat,USD,Bid,High,915.0
23/10/17,Perth Mint Spot,Plat,USD,Bid,High,912.5
24/10/17,Perth Mint Spot,Plat,USD,Bid,High,918.85
25/10/17,Perth Mint Spot,Plat,USD,Bid,High,913.0
26/10/17,Perth Mint Spot,Plat,USD,Bid,High,918.8
27/10/17,Perth Mint Spot,Plat,USD,Bid,High,910.0
30/10/17,Perth Mint Spot,Plat,USD,Bid,High,908.7
31/10/17,Perth Mint Spot,Plat,USD,Bid,High,915.2
01/11/17,Perth Mint Spot,Plat,USD,Bid,High,919.4
02/11/17,Perth Mint Spot,Plat,USD,Bid,High,925.4
03/11/17,Perth Mint Spot,Plat,USD,Bid,High,918.1
06/11/17,Perth Mint Spot,Plat,USD,Bid,High,914.7
07/11/17,Perth Mint Spot,Plat,USD,Bid,High,923.7
08/11/17,Perth Mint Spot,Plat,USD,Bid,High,920.3
09/11/17,Perth Mint Spot,Plat,USD,Bid,High,924.4
10/11/17,Perth Mint Spot,Plat,USD,Bid,High,928.1
13/11/17,Perth Mint Spot,Plat,USD,Bid,High,924.0
14/11/17,Perth Mint Spot,Plat,USD,Bid,High,923.5
15/11/17,Perth Mint Spot,Plat,USD,Bid,High,926.8
16/11/17,Perth Mint Spot,Plat,USD,Bid,High,923.8
17/11/17,Perth Mint Spot,Plat,USD,Bid,High,927.8
20/11/17,Perth Mint Spot,Plat,USD,Bid,High,938.25
21/11/17,Perth Mint Spot,Plat,USD,Bid,High,921.2
22/11/17,Perth Mint Spot,Plat,USD,Bid,High,927.1
23/11/17,Perth Mint Spot,Plat,USD,Bid,High,929.9
24/11/17,Perth Mint Spot,Plat,USD,Bid,High,931.1
27/11/17,Perth Mint Spot,Plat,USD,Bid,High,934.8
28/11/17,Perth Mint Spot,Plat,USD,Bid,High,938.7
29/11/17,Perth Mint Spot,Plat,USD,Bid,High,943.3
30/11/17,Perth Mint Spot,Plat,USD,Bid,High,936.9
01/12/17,Perth Mint Spot,Plat,USD,Bid,High,933.1
04/12/17,Perth Mint Spot,Plat,USD,Bid,High,927.4
05/12/17,Perth Mint Spot,Plat,USD,Bid,High,920.3
06/12/17,Perth Mint Spot,Plat,USD,Bid,High,907.8
07/12/17,Perth Mint Spot,Plat,USD,Bid,High,893.9
08/12/17,Perth Mint Spot,Plat,USD,Bid,High,890.3
11/12/17,Perth Mint Spot,Plat,USD,Bid,High,881.5
12/12/17,Perth Mint Spot,Plat,USD,Bid,High,880.8
13/12/17,Perth Mint Spot,Plat,USD,Bid,High,871.05
14/12/17,Perth Mint Spot,Plat,USD,Bid,High,882.4
15/12/17,Perth Mint Spot,Plat,USD,Bid,High,873.6
18/12/17,Perth Mint Spot,Plat,USD,Bid,High,888.9
19/12/17,Perth Mint Spot,Plat,USD,Bid,High,902.1
20/12/17,Perth Mint Spot,Plat,USD,Bid,High,908.0
21/12/17,Perth Mint Spot,Plat,USD,Bid,High,910.4
22/12/17,Perth Mint Spot,Plat,USD,Bid,High,907.8
26/12/17,Perth Mint Spot,Plat,USD,Bid,High,912.8
27/12/17,Perth Mint Spot,Plat,USD,Bid,High,914.4
28/12/17,Perth Mint Spot,Plat,USD,Bid,High,917.0
29/12/17,Perth Mint Spot,Plat,USD,Bid,High,917.5
02/01/18,Perth Mint Spot,Plat,USD,Bid,High,927.2
03/01/18,Perth Mint Spot,Plat,USD,Bid,High,935.5
04/01/18,Perth Mint Spot,Plat,USD,Bid,High,943.5
05/01/18,Perth Mint Spot,Plat,USD,Bid,High,953.9
08/01/18,Perth Mint Spot,Plat,USD,Bid,High,961.4
09/01/18,Perth Mint Spot,Plat,USD,Bid,High,959.5
10/01/18,Perth Mint Spot,Plat,USD,Bid,High,956.0
11/01/18,Perth Mint Spot,Plat,USD,Bid,High,964.5
12/01/18,Perth Mint Spot,Plat,USD,Bid,High,985.7
15/01/18,Perth Mint Spot,Plat,USD,Bid,High,991.4
16/01/18,Perth Mint Spot,Plat,USD,Bid,High,987.35
17/01/18,Perth Mint Spot,Plat,USD,Bid,High,997.7
18/01/18,Perth Mint Spot,Plat,USD,Bid,High,989.9
19/01/18,Perth Mint Spot,Plat,USD,Bid,High,1001.24
22/01/18,Perth Mint Spot,Plat,USD,Bid,High,1009.3
23/01/18,Perth Mint Spot,Plat,USD,Bid,High,990.05
24/01/18,Perth Mint Spot,Plat,USD,Bid,High,998.24
25/01/18,Perth Mint Spot,Plat,USD,Bid,High,1014.9
26/01/18,Perth Mint Spot,Plat,USD,Bid,High,1011.0
29/01/18,Perth Mint Spot,Plat,USD,Bid,High,1002.2
30/01/18,Perth Mint Spot,Plat,USD,Bid,High,996.9
31/01/18,Perth Mint Spot,Plat,USD,Bid,High,992.74
01/02/18,Perth Mint Spot,Plat,USD,Bid,High,993.6
02/02/18,Perth Mint Spot,Plat,USD,Bid,High,996.8
05/02/18,Perth Mint Spot,Plat,USD,Bid,High,983.4
06/02/18,Perth Mint Spot,Plat,USD,Bid,High,987.7
07/02/18,Perth Mint Spot,Plat,USD,Bid,High,983.3
08/02/18,Perth Mint Spot,Plat,USD,Bid,High,973.2
09/02/18,Perth Mint Spot,Plat,USD,Bid,High,967.3
12/02/18,Perth Mint Spot,Plat,USD,Bid,High,963.3
13/02/18,Perth Mint Spot,Plat,USD,Bid,High,965.2
14/02/18,Perth Mint Spot,Plat,USD,Bid,High,973.2
15/02/18,Perth Mint Spot,Plat,USD,Bid,High,998.0
16/02/18,Perth Mint Spot,Plat,USD,Bid,High,1001.5
19/02/18,Perth Mint Spot,Plat,USD,Bid,High,1003.3
20/02/18,Perth Mint Spot,Plat,USD,Bid,High,1001.0
21/02/18,Perth Mint Spot,Plat,USD,Bid,High,990.4
22/02/18,Perth Mint Spot,Plat,USD,Bid,High,983.4
23/02/18,Perth Mint Spot,Plat,USD,Bid,High,990.7
26/02/18,Perth Mint Spot,Plat,USD,Bid,High,996.5
27/02/18,Perth Mint Spot,Plat,USD,Bid,High,992.9
28/02/18,Perth Mint Spot,Plat,USD,Bid,High,973.3
01/03/18,Perth Mint Spot,Plat,USD,Bid,High,974.5
02/03/18,Perth Mint Spot,Plat,USD,Bid,High,959.0
05/03/18,Perth Mint Spot,Plat,USD,Bid,High,961.0
06/03/18,Perth Mint Spot,Plat,USD,Bid,High,955.5
07/03/18,Perth Mint Spot,Plat,USD,Bid,High,961.0
08/03/18,Perth Mint Spot,Plat,USD,Bid,High,945.5
09/03/18,Perth Mint Spot,Plat,USD,Bid,High,942.8
12/03/18,Perth Mint Spot,Plat,USD,Bid,High,957.7
13/03/18,Perth Mint Spot,Plat,USD,Bid,High,957.1
14/03/18,Perth Mint Spot,Plat,USD,Bid,High,961.0
15/03/18,Perth Mint Spot,Plat,USD,Bid,High,955.2
16/03/18,Perth Mint Spot,Plat,USD,Bid,High,948.3
19/03/18,Perth Mint Spot,Plat,USD,Bid,High,939.7
20/03/18,Perth Mint Spot,Plat,USD,Bid,High,946.1
21/03/18,Perth Mint Spot,Plat,USD,Bid,High,937.4
22/03/18,Perth Mint Spot,Plat,USD,Bid,High,952.7
23/03/18,Perth Mint Spot,Plat,USD,Bid,High,949.4
26/03/18,Perth Mint Spot,Plat,USD,Bid,High,944.0
27/03/18,Perth Mint Spot,Plat,USD,Bid,High,951.3
28/03/18,Perth Mint Spot,Plat,USD,Bid,High,936.7
29/03/18,Perth Mint Spot,Plat,USD,Bid,High,930.2
30/03/18,Perth Mint Spot,Plat,USD,Bid,High,919.49
02/04/18,Perth Mint Spot,Plat,USD,Bid,High,928.9
03/04/18,Perth Mint Spot,Plat,USD,Bid,High,926.8
04/04/18,Perth Mint Spot,Plat,USD,Bid,High,917.3
05/04/18,Perth Mint Spot,Plat,USD,Bid,High,908.8
06/04/18,Perth Mint Spot,Plat,USD,Bid,High,906.1
09/04/18,Perth Mint Spot,Plat,USD,Bid,High,914.1
10/04/18,Perth Mint Spot,Plat,USD,Bid,High,926.6
11/04/18,Perth Mint Spot,Plat,USD,Bid,High,924.4
12/04/18,Perth Mint Spot,Plat,USD,Bid,High,923.7
13/04/18,Perth Mint Spot,Plat,USD,Bid,High,923.9
16/04/18,Perth Mint Spot,Plat,USD,Bid,High,921.35
17/04/18,Perth Mint Spot,Plat,USD,Bid,High,922.0
18/04/18,Perth Mint Spot,Plat,USD,Bid,High,936.2
19/04/18,Perth Mint Spot,Plat,USD,Bid,High,940.1
20/04/18,Perth Mint Spot,Plat,USD,Bid,High,926.4
23/04/18,Perth Mint Spot,Plat,USD,Bid,High,918.7
24/04/18,Perth Mint Spot,Plat,USD,Bid,High,912.7
25/04/18,Perth Mint Spot,Plat,USD,Bid,High,921.25
26/04/18,Perth Mint Spot,Plat,USD,Bid,High,903.6
27/04/18,Perth Mint Spot,Plat,USD,Bid,High,900.1
30/04/18,Perth Mint Spot,Plat,USD,Bid,High,905.1
01/05/18,Perth Mint Spot,Plat,USD,Bid,High,895.2
02/05/18,Perth Mint Spot,Plat,USD,Bid,High,889.8
03/05/18,Perth Mint Spot,Plat,USD,Bid,High,892.3
04/05/18,Perth Mint Spot,Plat,USD,Bid,High,894.5
07/05/18,Perth Mint Spot,Plat,USD,Bid,High,908.4
08/05/18,Perth Mint Spot,Plat,USD,Bid,High,903.8
09/05/18,Perth Mint Spot,Plat,USD,Bid,High,905.9
10/05/18,Perth Mint Spot,Plat,USD,Bid,High,909.3
11/05/18,Perth Mint Spot,Plat,USD,Bid,High,918.3
14/05/18,Perth Mint Spot,Plat,USD,Bid,High,917.2
15/05/18,Perth Mint Spot,Plat,USD,Bid,High,903.6
16/05/18,Perth Mint Spot,Plat,USD,Bid,High,891.0
17/05/18,Perth Mint Spot,Plat,USD,Bid,High,883.3
18/05/18,Perth Mint Spot,Plat,USD,Bid,High,882.8
21/05/18,Perth Mint Spot,Plat,USD,Bid,High,875.6
22/05/18,Perth Mint Spot,Plat,USD,Bid,High,892.0
23/05/18,Perth Mint Spot,Plat,USD,Bid,High,899.0
24/05/18,Perth Mint Spot,Plat,USD,Bid,High,899.4
25/05/18,Perth Mint Spot,Plat,USD,Bid,High,903.2
28/05/18,Perth Mint Spot,Plat,USD,Bid,High,895.7
29/05/18,Perth Mint Spot,Plat,USD,Bid,High,897.9
30/05/18,Perth Mint Spot,Plat,USD,Bid,High,898.5
31/05/18,Perth Mint Spot,Plat,USD,Bid,High,905.4
01/06/18,Perth Mint Spot,Plat,USD,Bid,High,902.3
04/06/18,Perth Mint Spot,Plat,USD,Bid,High,895.3
05/06/18,Perth Mint Spot,Plat,USD,Bid,High,892.3
06/06/18,Perth Mint Spot,Plat,USD,Bid,High,894.9
07/06/18,Perth Mint Spot,Plat,USD,Bid,High,898.2
08/06/18,Perth Mint Spot,Plat,USD,Bid,High,891.4
11/06/18,Perth Mint Spot,Plat,USD,Bid,High,900.5
12/06/18,Perth Mint Spot,Plat,USD,Bid,High,897.1
13/06/18,Perth Mint Spot,Plat,USD,Bid,High,890.5
14/06/18,Perth Mint Spot,Plat,USD,Bid,High,896.8
15/06/18,Perth Mint Spot,Plat,USD,Bid,High,897.0
18/06/18,Perth Mint Spot,Plat,USD,Bid,High,880.2
19/06/18,Perth Mint Spot,Plat,USD,Bid,High,876.5
20/06/18,Perth Mint Spot,Plat,USD,Bid,High,858.9
21/06/18,Perth Mint Spot,Plat,USD,Bid,High,862.1
22/06/18,Perth Mint Spot,Plat,USD,Bid,High,855.4
25/06/18,Perth Mint Spot,Plat,USD,Bid,High,868.8
26/06/18,Perth Mint Spot,Plat,USD,Bid,High,860.1
27/06/18,Perth Mint Spot,Plat,USD,Bid,High,859.3
28/06/18,Perth Mint Spot,Plat,USD,Bid,High,847.1
29/06/18,Perth Mint Spot,Plat,USD,Bid,High,841.1
02/07/18,Perth Mint Spot,Plat,USD,Bid,High,843.6
03/07/18,Perth Mint Spot,Plat,USD,Bid,High,810.1
04/07/18,Perth Mint Spot,Plat,USD,Bid,High,832.6
05/07/18,Perth Mint Spot,Plat,USD,Bid,High,834.7
06/07/18,Perth Mint Spot,Plat,USD,Bid,High,835.6
09/07/18,Perth Mint Spot,Plat,USD,Bid,High,847.8
10/07/18,Perth Mint Spot,Plat,USD,Bid,High,844.4
11/07/18,Perth Mint Spot,Plat,USD,Bid,High,833.8
12/07/18,Perth Mint Spot,Plat,USD,Bid,High,824.8
13/07/18,Perth Mint Spot,Plat,USD,Bid,High,832.3
16/07/18,Perth Mint Spot,Plat,USD,Bid,High,820.7
17/07/18,Perth Mint Spot,Plat,USD,Bid,High,820.4
18/07/18,Perth Mint Spot,Plat,USD,Bid,High,807.7
19/07/18,Perth Mint Spot,Plat,USD,Bid,High,809.5
20/07/18,Perth Mint Spot,Plat,USD,Bid,High,805.5
23/07/18,Perth Mint Spot,Plat,USD,Bid,High,820.7
24/07/18,Perth Mint Spot,Plat,USD,Bid,High,825.8
25/07/18,Perth Mint Spot,Plat,USD,Bid,High,831.0
26/07/18,Perth Mint Spot,Plat,USD,Bid,High,835.2
27/07/18,Perth Mint Spot,Plat,USD,Bid,High,819.0
30/07/18,Perth Mint Spot,Plat,USD,Bid,High,820.5
31/07/18,Perth Mint Spot,Plat,USD,Bid,High,821.5
01/08/18,Perth Mint Spot,Plat,USD,Bid,High,827.7
02/08/18,Perth Mint Spot,Plat,USD,Bid,High,811.55
03/08/18,Perth Mint Spot,Plat,USD,Bid,High,814.0
06/08/18,Perth Mint Spot,Plat,USD,Bid,High,826.9
07/08/18,Perth Mint Spot,Plat,USD,Bid,High,825.1
08/08/18,Perth Mint Spot,Plat,USD,Bid,High,821.7
09/08/18,Perth Mint Spot,Plat,USD,Bid,High,826.5
10/08/18,Perth Mint Spot,Plat,USD,Bid,High,824.6
13/08/18,Perth Mint Spot,Plat,USD,Bid,High,820.6
14/08/18,Perth Mint Spot,Plat,USD,Bid,High,796.1
15/08/18,Perth Mint Spot,Plat,USD,Bid,High,788.0
16/08/18,Perth Mint Spot,Plat,USD,Bid,High,772.4
17/08/18,Perth Mint Spot,Plat,USD,Bid,High,772.7
20/08/18,Perth Mint Spot,Plat,USD,Bid,High,787.3
21/08/18,Perth Mint Spot,Plat,USD,Bid,High,794.2
22/08/18,Perth Mint Spot,Plat,USD,Bid,High,787.6
23/08/18,Perth Mint Spot,Plat,USD,Bid,High,786.0
24/08/18,Perth Mint Spot,Plat,USD,Bid,High,775.7
27/08/18,Perth Mint Spot,Plat,USD,Bid,High,783.9
28/08/18,Perth Mint Spot,Plat,USD,Bid,High,798.9
29/08/18,Perth Mint Spot,Plat,USD,Bid,High,785.3
30/08/18,Perth Mint Spot,Plat,USD,Bid,High,787.0
31/08/18,Perth Mint Spot,Plat,USD,Bid,High,790.0
03/09/18,Perth Mint Spot,Plat,USD,Bid,High,779.9
04/09/18,Perth Mint Spot,Plat,USD,Bid,High,781.0
05/09/18,Perth Mint Spot,Plat,USD,Bid,High,771.7
06/09/18,Perth Mint Spot,Plat,USD,Bid,High,782.8
07/09/18,Perth Mint Spot,Plat,USD,Bid,High,784.8
10/09/18,Perth Mint Spot,Plat,USD,Bid,High,773.4
11/09/18,Perth Mint Spot,Plat,USD,Bid,High,782.1
12/09/18,Perth Mint Spot,Plat,USD,Bid,High,783.6
13/09/18,Perth Mint Spot,Plat,USD,Bid,High,795.8
14/09/18,Perth Mint Spot,Plat,USD,Bid,High,801.5
17/09/18,Perth Mint Spot,Plat,USD,Bid,High,788.9
18/09/18,Perth Mint Spot,Plat,USD,Bid,High,793.0
19/09/18,Perth Mint Spot,Plat,USD,Bid,High,810.2
20/09/18,Perth Mint Spot,Plat,USD,Bid,High,816.1
21/09/18,Perth Mint Spot,Plat,USD,Bid,High,829.4
25/09/18,Perth Mint Spot,Plat,USD,Bid,High,822.0
26/09/18,Perth Mint Spot,Plat,USD,Bid,High,817.7
27/09/18,Perth Mint Spot,Plat,USD,Bid,High,818.7
28/09/18,Perth Mint Spot,Plat,USD,Bid,High,802.8
01/10/18,Perth Mint Spot,Plat,USD,Bid,High,806.6
02/10/18,Perth Mint Spot,Plat,USD,Bid,High,816.7
03/10/18,Perth Mint Spot,Plat,USD,Bid,High,823.9
04/10/18,Perth Mint Spot,Plat,USD,Bid,High,817.5
05/10/18,Perth Mint Spot,Plat,USD,Bid,High,817.0
08/10/18,Perth Mint Spot,Plat,USD,Bid,High,814.2
09/10/18,Perth Mint Spot,Plat,USD,Bid,High,816.5
10/10/18,Perth Mint Spot,Plat,USD,Bid,High,817.9
11/10/18,Perth Mint Spot,Plat,USD,Bid,High,815.8
12/10/18,Perth Mint Spot,Plat,USD,Bid,High,831.5
15/10/18,Perth Mint Spot,Plat,USD,Bid,High,835.6
16/10/18,Perth Mint Spot,Plat,USD,Bid,High,835.3
17/10/18,Perth Mint Spot,Plat,USD,Bid,High,833.2
18/10/18,Perth Mint Spot,Plat,USD,Bid,High,824.4
19/10/18,Perth Mint Spot,Plat,USD,Bid,High,823.6
22/10/18,Perth Mint Spot,Plat,USD,Bid,High,827.2
23/10/18,Perth Mint Spot,Plat,USD,Bid,High,819.6
24/10/18,Perth Mint Spot,Plat,USD,Bid,High,823.3
25/10/18,Perth Mint Spot,Plat,USD,Bid,High,823.6
26/10/18,Perth Mint Spot,Plat,USD,Bid,High,819.5
29/10/18,Perth Mint Spot,Plat,USD,Bid,High,825.7
30/10/18,Perth Mint Spot,Plat,USD,Bid,High,826.9
31/10/18,Perth Mint Spot,Plat,USD,Bid,High,826.7
01/11/18,Perth Mint Spot,Plat,USD,Bid,High,839.4
02/11/18,Perth Mint Spot,Plat,USD,Bid,High,857.1
05/11/18,Perth Mint Spot,Plat,USD,Bid,High,861.4
06/11/18,Perth Mint Spot,Plat,USD,Bid,High,861.1
07/11/18,Perth Mint Spot,Plat,USD,Bid,High,863.1
08/11/18,Perth Mint Spot,Plat,USD,Bid,High,864.8
09/11/18,Perth Mint Spot,Plat,USD,Bid,High,855.1
12/11/18,Perth Mint Spot,Plat,USD,Bid,High,848.4
13/11/18,Perth Mint Spot,Plat,USD,Bid,High,839.1
14/11/18,Perth Mint Spot,Plat,USD,Bid,High,830.48
15/11/18,Perth Mint Spot,Plat,USD,Bid,High,827.8
16/11/18,Perth Mint Spot,Plat,USD,Bid,High,834.5
19/11/18,Perth Mint Spot,Plat,USD,Bid,High,835.6
20/11/18,Perth Mint Spot,Plat,USD,Bid,High,844.5
21/11/18,Perth Mint Spot,Plat,USD,Bid,High,836.9
22/11/18,Perth Mint Spot,Plat,USD,Bid,High,837.7
23/11/18,Perth Mint Spot,Plat,USD,Bid,High,839.1
26/11/18,Perth Mint Spot,Plat,USD,Bid,High,838.8
27/11/18,Perth Mint Spot,Plat,USD,Bid,High,835.0
28/11/18,Perth Mint Spot,Plat,USD,Bid,High,824.9
29/11/18,Perth Mint Spot,Plat,USD,Bid,High,820.7
30/11/18,Perth Mint Spot,Plat,USD,Bid,High,810.0
03/12/18,Perth Mint Spot,Plat,USD,Bid,High,805.2
04/12/18,Perth Mint Spot,Plat,USD,Bid,High,798.2
05/12/18,Perth Mint Spot,Plat,USD,Bid,High,793.8
06/12/18,Perth Mint Spot,Plat,USD,Bid,High,792.4
07/12/18,Perth Mint Spot,Plat,USD,Bid,High,781.0
10/12/18,Perth Mint Spot,Plat,USD,Bid,High,784.7
11/12/18,Perth Mint Spot,Plat,USD,Bid,High,774.4
12/12/18,Perth Mint Spot,Plat,USD,Bid,High,779.8
13/12/18,Perth Mint Spot,Plat,USD,Bid,High,795.7
14/12/18,Perth Mint Spot,Plat,USD,Bid,High,787.6
17/12/18,Perth Mint Spot,Plat,USD,Bid,High,777.9
18/12/18,Perth Mint Spot,Plat,USD,Bid,High,785.0
19/12/18,Perth Mint Spot,Plat,USD,Bid,High,785.0
20/12/18,Perth Mint Spot,Plat,USD,Bid,High,780.5
21/12/18,Perth Mint Spot,Plat,USD,Bid,High,787.9
24/12/18,Perth Mint Spot,Plat,USD,Bid,High,786.6
25/12/18,Perth Mint Spot,Plat,USD,Bid,High,774.0
26/12/18,Perth Mint Spot,Plat,USD,Bid,High,784.4
27/12/18,Perth Mint Spot,Plat,USD,Bid,High,792.6
28/12/18,Perth Mint Spot,Plat,USD,Bid,High,792.1
31/12/18,Perth Mint Spot,Plat,USD,Bid,High,785.5
01/01/19,Perth Mint Spot,Plat,USD,Bid,High,783.0
02/01/19,Perth Mint Spot,Plat,USD,Bid,High,786.6
03/01/19,Perth Mint Spot,Plat,USD,Bid,High,787.0
04/01/19,Perth Mint Spot,Plat,USD,Bid,High,795.1
07/01/19,Perth Mint Spot,Plat,USD,Bid,High,818.3
08/01/19,Perth Mint Spot,Plat,USD,Bid,High,816.5
09/01/19,Perth Mint Spot,Plat,USD,Bid,High,816.0
10/01/19,Perth Mint Spot,Plat,USD,Bid,High,819.2
11/01/19,Perth Mint Spot,Plat,USD,Bid,High,814.5
14/01/19,Perth Mint Spot,Plat,USD,Bid,High,802.9
15/01/19,Perth Mint Spot,Plat,USD,Bid,High,795.0
16/01/19,Perth Mint Spot,Plat,USD,Bid,High,789.5
17/01/19,Perth Mint Spot,Plat,USD,Bid,High,797.5
18/01/19,Perth Mint Spot,Plat,USD,Bid,High,802.5
21/01/19,Perth Mint Spot,Plat,USD,Bid,High,791.5
22/01/19,Perth Mint Spot,Plat,USD,Bid,High,785.0
23/01/19,Perth Mint Spot,Plat,USD,Bid,High,783.5
24/01/19,Perth Mint Spot,Plat,USD,Bid,High,787.5
25/01/19,Perth Mint Spot,Plat,USD,Bid,High,794.58
28/01/19,Perth Mint Spot,Plat,USD,Bid,High,805.0
29/01/19,Perth Mint Spot,Plat,USD,Bid,High,805.11
30/01/19,Perth Mint Spot,Plat,USD,Bid,High,806.56
31/01/19,Perth Mint Spot,Plat,USD,Bid,High,807.55
01/02/19,Perth Mint Spot,Plat,USD,Bid,High,810.5
04/02/19,Perth Mint Spot,Plat,USD,Bid,High,813.0
05/02/19,Perth Mint Spot,Plat,USD,Bid,High,811.5
06/02/19,Perth Mint Spot,Plat,USD,Bid,High,807.5
07/02/19,Perth Mint Spot,Plat,USD,Bid,High,794.31
08/02/19,Perth Mint Spot,Plat,USD,Bid,High,786.0
11/02/19,Perth Mint Spot,Plat,USD,Bid,High,786.5
12/02/19,Perth Mint Spot,Plat,USD,Bid,High,778.81
13/02/19,Perth Mint Spot,Plat,USD,Bid,High,780.5
14/02/19,Perth Mint Spot,Plat,USD,Bid,High,776.0
15/02/19,Perth Mint Spot,Plat,USD,Bid,High,777.0
18/02/19,Perth Mint Spot,Plat,USD,Bid,High,795.5
19/02/19,Perth Mint Spot,Plat,USD,Bid,High,798.5
20/02/19,Perth Mint Spot,Plat,USD,Bid,High,811.0
21/02/19,Perth Mint Spot,Plat,USD,Bid,High,817.5
22/02/19,Perth Mint Spot,Plat,USD,Bid,High,820.23
25/02/19,Perth Mint Spot,Plat,USD,Bid,High,839.0
26/02/19,Perth Mint Spot,Plat,USD,Bid,High,849.0
27/02/19,Perth Mint Spot,Plat,USD,Bid,High,852.6
28/02/19,Perth Mint Spot,Plat,USD,Bid,High,862.5
01/03/19,Perth Mint Spot,Plat,USD,Bid,High,870.45
04/03/19,Perth Mint Spot,Plat,USD,Bid,High,852.85
05/03/19,Perth Mint Spot,Plat,USD,Bid,High,831.78
06/03/19,Perth Mint Spot,Plat,USD,Bid,High,828.32
07/03/19,Perth Mint Spot,Plat,USD,Bid,High,821.1
08/03/19,Perth Mint Spot,Plat,USD,Bid,High,808.55
11/03/19,Perth Mint Spot,Plat,USD,Bid,High,806.34
12/03/19,Perth Mint Spot,Plat,USD,Bid,High,822.75
13/03/19,Perth Mint Spot,Plat,USD,Bid,High,830.37
14/03/19,Perth Mint Spot,Plat,USD,Bid,High,834.75
15/03/19,Perth Mint Spot,Plat,USD,Bid,High,823.66
18/03/19,Perth Mint Spot,Plat,USD,Bid,High,823.43
19/03/19,Perth Mint Spot,Plat,USD,Bid,High,829.17
20/03/19,Perth Mint Spot,Plat,USD,Bid,High,849.32
21/03/19,Perth Mint Spot,Plat,USD,Bid,High,862.15
22/03/19,Perth Mint Spot,Plat,USD,Bid,High,855.11
25/03/19,Perth Mint Spot,Plat,USD,Bid,High,842.63
26/03/19,Perth Mint Spot,Plat,USD,Bid,High,852.3
27/03/19,Perth Mint Spot,Plat,USD,Bid,High,852.91
28/03/19,Perth Mint Spot,Plat,USD,Bid,High,850.45
29/03/19,Perth Mint Spot,Plat,USD,Bid,High,837.5
01/04/19,Perth Mint Spot,Plat,USD,Bid,High,844.58
02/04/19,Perth Mint Spot,Plat,USD,Bid,High,843.34
03/04/19,Perth Mint Spot,Plat,USD,Bid,High,851.61
04/04/19,Perth Mint Spot,Plat,USD,Bid,High,873.73
05/04/19,Perth Mint Spot,Plat,USD,Bid,High,898.4
08/04/19,Perth Mint Spot,Plat,USD,Bid,High,904.3
09/04/19,Perth Mint Spot,Plat,USD,Bid,High,898.0
10/04/19,Perth Mint Spot,Plat,USD,Bid,High,884.2
11/04/19,Perth Mint Spot,Plat,USD,Bid,High,900.92
12/04/19,Perth Mint Spot,Plat,USD,Bid,High,889.55
15/04/19,Perth Mint Spot,Plat,USD,Bid,High,883.26
16/04/19,Perth Mint Spot,Plat,USD,Bid,High,882.93
