,Date,market,metal,currency,type,summary,price
25446,06/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,145234.21
25447,07/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,145316.17
25448,08/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,145737.69
25451,11/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,144669.06
25452,12/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,144816.59
25453,13/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,146251.74
25454,14/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,145737.65
25455,15/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,146456.35
25458,18/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,146165.55
25459,19/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,145589.01
25460,20/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,145930.02
25461,21/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,145685.52
25462,22/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,144860.04
25465,25/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,144803.59
25466,26/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,145885.48
25467,27/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,145162.22
25468,28/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,144414.74
25469,29/09/17,Perth Mint Spot,Gold,JPY,Bid,Average,144422.37
25472,02/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,143536.6
25473,03/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,143238.08
25474,04/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,143280.53
25475,05/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,143421.17
25476,06/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,142874.22
25479,09/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,143890.89
25480,10/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144532.92
25481,11/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144519.47
25482,12/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,145093.8
25483,13/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144916.34
25486,16/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,145477.42
25487,17/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144629.68
25488,18/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144026.66
25489,19/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144273.05
25490,20/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144952.69
25493,23/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144853.92
25494,24/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,145036.29
25495,25/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144813.3
25496,26/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144993.52
25497,27/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144276.77
25500,30/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144101.93
25501,31/10/17,Perth Mint Spot,Gold,JPY,Bid,Average,144025.9
25502,01/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,144416.21
25503,02/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,145360.92
25504,03/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,145225.08
25507,06/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,144797.96
25508,07/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,145446.8
25509,08/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,145073.77
25510,09/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,145637.81
25511,10/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,145439.48
25514,13/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,144638.21
25515,14/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,144751.67
25516,15/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,144753.54
25517,16/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,144080.95
25518,17/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,144087.36
25521,20/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,144420.96
25522,21/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,143710.94
25523,22/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,143503.96
25524,23/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,143175.98
25525,24/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,143526.63
25528,27/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,143373.04
25529,28/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,143535.84
25530,29/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,144094.69
25531,30/11/17,Perth Mint Spot,Gold,JPY,Bid,Average,143552.61
25532,01/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,143234.44
25535,04/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,143450.87
25536,05/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,143259.23
25537,06/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,141905.18
25538,07/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,141581.28
25539,08/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,141178.52
25542,11/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,141463.81
25543,12/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,140844.97
25544,13/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,140683.05
25545,14/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,141247.09
25546,15/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,140560.5
25549,18/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,141107.16
25550,19/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,141791.99
25551,20/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,142415.17
25552,21/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,143281.8
25553,22/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,143196.58
25557,26/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,144452.12
25558,27/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,144912.17
25559,28/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,145459.76
25560,29/12/17,Perth Mint Spot,Gold,JPY,Bid,Average,145722.3
25564,02/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,146966.23
25565,03/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,147420.75
25566,04/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,147183.39
25567,05/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,148803.33
25570,08/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,148987.71
25571,09/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,148393.71
25572,10/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,146863.47
25573,11/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,146796.37
25574,12/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,147283.66
25577,15/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,148190.07
25578,16/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,148161.25
25579,17/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,147678.39
25580,18/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,147395.07
25581,19/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,147264.63
25584,22/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,147226.04
25585,23/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,147814.66
25586,24/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,147268.82
25587,25/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,148159.49
25588,26/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,147520.86
25591,29/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,146392.14
25592,30/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,145305.06
25593,31/01/18,Perth Mint Spot,Gold,JPY,Bid,Average,145511.23
25594,01/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,146557.43
25595,02/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,147433.8
25598,05/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,146116.37
25599,06/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,145815.84
25600,07/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,144916.07
25601,08/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,143482.75
25602,09/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,143276.09
25605,12/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,143344.8
25606,13/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,143284.2
25607,14/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,142894.92
25608,15/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,143957.22
25609,16/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,143465.08
25612,19/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,143145.16
25613,20/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,142996.66
25614,21/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,142607.84
25615,22/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,141942.25
25616,23/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,141785.52
25619,26/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,142119.36
25620,27/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,142363.9
25621,28/02/18,Perth Mint Spot,Gold,JPY,Bid,Average,140954.7
25622,01/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,140053.15
25623,02/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,139294.81
25626,05/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,139594.21
25627,06/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,140150.31
25628,07/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,140733.53
25629,08/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,140405.79
25630,09/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,140328.11
25633,12/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,140757.8
25634,13/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,140578.37
25635,14/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,141013.38
25636,15/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,140260.66
25637,16/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,139243.51
25640,19/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,138499.75
25641,20/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,139490.5
25642,21/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,139503.65
25643,22/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,140497.95
25644,23/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,139997.83
25647,26/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,141084.43
25648,27/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,142559.94
25649,28/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,141528.88
25650,29/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,141098.46
25651,30/03/18,Perth Mint Spot,Gold,JPY,Bid,Average,140382.95
25654,02/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,141131.02
25655,03/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,141556.3
25656,04/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,141888.96
25657,05/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,141888.77
25658,06/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,142180.08
25661,09/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,142182.71
25662,10/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,142514.44
25663,11/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,143389.67
25664,12/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,144005.98
25665,13/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,143539.34
25668,16/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,144028.21
25669,17/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,143749.5
25670,18/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,143914.94
25671,19/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,144774.48
25672,20/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,144135.0
25675,23/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,143467.6
25676,24/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,143924.76
25677,25/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,144406.08
25678,26/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,144397.94
25679,27/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,143622.39
25682,30/04/18,Perth Mint Spot,Gold,JPY,Bid,Average,143886.22
25683,01/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,143234.25
25684,02/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,143329.47
25685,03/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,143213.4
25686,04/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,142808.3
25689,07/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,143206.48
25690,08/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,142840.0
25691,09/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,143173.15
25692,10/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,143882.69
25693,11/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,144142.6
25696,14/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,144141.26
25697,15/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,143809.04
25698,16/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,142313.46
25699,17/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,142184.76
25700,18/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,142667.44
25703,21/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,142781.02
25704,22/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,142969.47
25705,23/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,142449.64
25706,24/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,141647.05
25707,25/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,142360.21
25710,28/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,141793.51
25711,29/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,141300.16
25712,30/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,140836.76
25713,31/05/18,Perth Mint Spot,Gold,JPY,Bid,Average,141392.41
25714,01/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,141345.0
25717,04/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,141369.77
25718,05/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,141640.19
25719,06/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,142285.5
25720,07/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,142375.65
25721,08/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,141850.0
25724,11/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,142162.39
25725,12/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,142853.52
25726,13/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,142866.05
25727,14/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,142890.49
25728,15/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,143662.76
25731,18/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,141176.7
25732,19/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,140548.95
25733,20/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,139972.15
25734,21/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,139639.49
25735,22/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,139194.83
25738,25/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,138643.36
25739,26/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,138135.96
25740,27/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,137789.09
25741,28/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,137684.07
25742,29/06/18,Perth Mint Spot,Gold,JPY,Bid,Average,137880.68
25745,02/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,138225.51
25746,03/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,137344.28
25747,04/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,138521.36
25748,05/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,138421.84
25749,06/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,138608.86
25752,09/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,138714.38
25753,10/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,139370.87
25754,11/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,138669.24
25755,12/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,139206.18
25756,13/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,139948.44
25759,16/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,139471.77
25760,17/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,139189.67
25761,18/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,138249.77
25762,19/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,137743.32
25763,20/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,136904.7
25766,23/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,136331.78
25767,24/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,135725.57
25768,25/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,136032.37
25769,26/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,136046.65
25770,27/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,135570.4
25773,30/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,135313.85
25774,31/07/18,Perth Mint Spot,Gold,JPY,Bid,Average,135404.77
25775,01/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,136474.8
25776,02/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,135688.55
25777,03/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,134549.65
25780,06/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,134825.23
25781,07/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,134441.79
25782,08/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,134626.31
25783,09/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,134325.35
25784,10/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,133989.09
25787,13/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,132976.12
25788,14/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,132122.63
25789,15/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,132043.8
25790,16/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,129474.97
25791,17/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,130044.41
25794,20/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,130770.73
25795,21/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,131040.51
25796,22/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,131538.1
25797,23/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,131709.98
25798,24/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,131915.99
25801,27/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,133697.39
25802,28/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,134269.5
25803,29/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,133471.21
25804,30/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,134134.89
25805,31/08/18,Perth Mint Spot,Gold,JPY,Bid,Average,133188.48
25808,03/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,132859.65
25809,04/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,133002.22
25810,05/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,132721.08
25811,06/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,133185.71
25812,07/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,132540.06
25815,10/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,132236.92
25816,11/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,132758.36
25817,12/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,132967.58
25818,13/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,133925.55
25819,14/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,134504.7
25822,17/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,133537.15
25823,18/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,133825.95
25824,19/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,134598.53
25825,20/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,134780.97
25826,21/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,135805.17
25830,25/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,135004.56
25831,26/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,135271.12
25832,27/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,134557.25
25833,28/09/18,Perth Mint Spot,Gold,JPY,Bid,Average,133985.97
25836,01/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,135041.7
25837,02/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,135363.31
25838,03/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,136782.12
25839,04/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,136663.27
25840,05/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,136236.77
25843,08/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,135926.17
25844,09/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,134302.17
25845,10/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,134112.7
25846,11/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,133631.28
25847,12/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,136623.16
25850,15/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,136626.33
25851,16/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,137107.55
25852,17/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,137093.54
25853,18/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,137290.98
25854,19/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,137547.58
25857,22/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,137827.26
25858,23/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,137627.76
25859,24/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,138287.19
25860,25/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,138153.69
25861,26/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,138018.37
25864,29/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,137633.82
25865,30/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,137922.38
25866,31/10/18,Perth Mint Spot,Gold,JPY,Bid,Average,137666.94
25867,01/11/18,Perth Mint Spot,Gold,JPY,Bid,Average,137235.91
25868,02/11/18,Perth Mint Spot,Gold,JPY,Bid,Average,138820.51
25871,05/11/18,Perth Mint Spot,Gold,JPY,Bid,Average,139173.36
25872,06/11/18,Perth Mint Spot,Gold,JPY,Bid,Average,139129.66
25873,07/11/18,Perth Mint Spot,Gold,JPY,Bid,Average,138846.92
25874,08/11/18,Perth Mint Spot,Gold,JPY,Bid,Average,138858.8
25875,09/11/18,Perth Mint Spot,Gold,JPY,Bid,Average,138720.1
25878,12/11/18,Perth Mint Spot,Gold,JPY,Bid,Average,137517.21
